game_type,match_number,initial_number,player1_agent,player2_agent,winner,total_moves,player1_computation_time,player2_computation_time
Tic-Tac-Toe,176,,Minimax AI,Minimax AI,0,9,1737.816106081009,197.59673285484314
Tic-Tac-Toe,178,,Minimax AI,Minimax AI,0,9,1455.8006966114044,167.74322319030762
Tic-Tac-Toe,187,,Minimax AI,Minimax AI,0,9,834.6695504188538,101.86988353729248
Tic-Tac-Toe,188,,Minimax AI,Minimax AI,0,9,844.4677352905273,93.23758006095886
Tic-Tac-Toe,189,,Minimax AI,Minimax AI,0,9,874.3485867977142,77.16424989700317
Tic-Tac-Toe,174,,Minimax AI,Minimax AI,0,9,2283.1525206565857,65.33209657669067
Tic-Tac-Toe,175,,Minimax AI,Minimax AI,0,9,2277.5710282325745,71.30633592605591
Tic-Tac-Toe,181,,Minimax AI,Minimax AI,0,9,1710.6432857513428,70.8503692150116
Tic-Tac-Toe,192,,Minimax AI,Minimax AI,0,9,800.9284303188324,53.06682753562927
Tic-Tac-Toe,190,,Minimax AI,Minimax AI,0,9,1063.6191756725311,53.778738021850586
Tic-Tac-Toe,183,,Minimax AI,Minimax AI,0,9,1746.081832408905,60.31391906738281
Tic-Tac-Toe,184,,Minimax AI,Minimax AI,0,9,1665.9106121063232,62.43257522583008
Tic-Tac-Toe,185,,Minimax AI,Minimax AI,0,9,1520.3213572502136,53.5280442237854
Tic-Tac-Toe,186,,Minimax AI,Minimax AI,0,9,1437.5854308605194,55.69312930107117
Tic-Tac-Toe,191,,Minimax AI,Minimax AI,0,9,1136.1339724063873,35.754109144210815
Tic-Tac-Toe,196,,Minimax AI,Minimax AI,0,9,425.42119669914246,31.15413784980774
Tic-Tac-Toe,194,,Minimax AI,Minimax AI,0,9,680.9774539470673,28.361690282821655
Tic-Tac-Toe,195,,Minimax AI,Minimax AI,0,9,644.8624875545502,33.57504367828369
Tic-Tac-Toe,197,,Minimax AI,Minimax AI,0,9,418.2866668701172,19.08713722229004
Tic-Tac-Toe,198,,Minimax AI,Minimax AI,0,9,385.3094298839569,17.439300537109375
Tic-Tac-Toe,193,,Minimax AI,Minimax AI,0,9,854.0593881607056,35.240029096603394
Tic-Tac-Toe,199,,Minimax AI,Minimax AI,0,9,350.15563464164734,14.949532508850098
Tic-Tac-Toe,200,,Minimax AI,Minimax AI,0,9,351.73576855659485,10.917449712753296
Tic-Tac-Toe,11,,Minimax AI,Random AI,1,5,524.8158905506134,0.6704959869384766
Tic-Tac-Toe,16,,Minimax AI,Random AI,1,7,531.5433659553528,0.40640783309936523
Tic-Tac-Toe,12,,Minimax AI,Random AI,0,9,537.9140250682831,4.4115564823150635
Tic-Tac-Toe,9,,Minimax AI,Random AI,1,9,542.6926925182343,2.1638617515563965
Tic-Tac-Toe,3,,Minimax AI,Random AI,1,7,546.3823275566101,1.5961616039276123
Tic-Tac-Toe,4,,Minimax AI,Random AI,1,5,549.9888021945953,0.5872979164123535
Tic-Tac-Toe,10,,Minimax AI,Random AI,1,7,552.3419177532196,1.7575771808624268
Tic-Tac-Toe,2,,Minimax AI,Random AI,1,7,554.4817311763763,2.2600884437561035
Tic-Tac-Toe,1,,Minimax AI,Random AI,1,9,561.2775166034698,0.8788442611694336
Tic-Tac-Toe,5,,Minimax AI,Random AI,1,7,565.1676671504974,0.2164011001586914
Tic-Tac-Toe,13,,Minimax AI,Random AI,1,7,567.8112742900848,2.369655132293701
Tic-Tac-Toe,15,,Minimax AI,Random AI,1,5,579.3975629806519,2.5103583335876465
Tic-Tac-Toe,14,,Minimax AI,Random AI,1,9,580.9843714237213,3.6483592987060547
Tic-Tac-Toe,8,,Minimax AI,Random AI,1,7,585.7243847846985,2.1301217079162598
Tic-Tac-Toe,7,,Minimax AI,Random AI,1,7,616.5076529979706,1.1598949432373047
Tic-Tac-Toe,6,,Minimax AI,Random AI,1,5,624.8865301609039,0.3760416507720947
Tic-Tac-Toe,23,,Minimax AI,Random AI,1,9,345.2072823047638,2.3542935848236084
Tic-Tac-Toe,17,,Minimax AI,Random AI,1,7,375.98869800567627,1.475738286972046
Tic-Tac-Toe,24,,Minimax AI,Random AI,1,7,346.1140296459198,3.443516731262207
Tic-Tac-Toe,19,,Minimax AI,Random AI,1,7,362.41530752182007,1.826422929763794
Tic-Tac-Toe,21,,Minimax AI,Random AI,0,9,372.3243989944458,0.48041629791259766
Tic-Tac-Toe,22,,Minimax AI,Random AI,1,7,452.4703245162964,0.40522313117980957
Tic-Tac-Toe,20,,Minimax AI,Random AI,1,5,491.918753862381,0.38131213188171387
Tic-Tac-Toe,25,,Minimax AI,Random AI,1,7,481.7149465084076,0.40027928352355957
Tic-Tac-Toe,29,,Minimax AI,Random AI,1,7,564.6899547576904,0.3111734390258789
Tic-Tac-Toe,18,,Minimax AI,Random AI,1,7,618.3800094127655,0.07925677299499512
Tic-Tac-Toe,32,,Minimax AI,Random AI,1,7,584.5933275222778,0.6153368949890137
Tic-Tac-Toe,33,,Minimax AI,Random AI,1,7,323.4873447418213,0.2784123420715332
Tic-Tac-Toe,35,,Minimax AI,Random AI,1,7,326.0329566001892,0.2853076457977295
Tic-Tac-Toe,34,,Minimax AI,Random AI,1,7,341.6564292907715,0.17426466941833496
Tic-Tac-Toe,30,,Minimax AI,Random AI,1,7,681.3901793956757,0.5277469158172607
Tic-Tac-Toe,37,,Minimax AI,Random AI,1,5,350.98696303367615,0.1781749725341797
Tic-Tac-Toe,26,,Minimax AI,Random AI,1,5,805.4287571907043,2.9755311012268066
Tic-Tac-Toe,27,,Minimax AI,Random AI,1,5,811.4121913909912,0.160597562789917
Tic-Tac-Toe,44,,Minimax AI,Random AI,1,5,206.00660967826843,0.1383514404296875
Tic-Tac-Toe,28,,Minimax AI,Random AI,0,9,872.814469575882,1.195392370223999
Tic-Tac-Toe,36,,Minimax AI,Random AI,1,7,567.8721978664398,0.38515806198120117
Tic-Tac-Toe,45,,Minimax AI,Random AI,1,9,245.84810304641724,0.48995423316955566
Tic-Tac-Toe,31,,Minimax AI,Random AI,1,5,879.393424987793,3.5023603439331055
Tic-Tac-Toe,46,,Minimax AI,Random AI,1,7,285.8328559398651,0.25632405281066895
Tic-Tac-Toe,48,,Minimax AI,Random AI,1,7,277.59117102622986,0.343219518661499
Tic-Tac-Toe,39,,Minimax AI,Random AI,1,7,586.6377494335175,0.8742125034332275
Tic-Tac-Toe,40,,Minimax AI,Random AI,1,7,595.5553061962128,1.8776071071624756
Tic-Tac-Toe,51,,Minimax AI,Random AI,1,7,229.2933804988861,0.05924248695373535
Tic-Tac-Toe,54,,Minimax AI,Random AI,1,7,202.77117037773132,0.7984144687652588
Tic-Tac-Toe,38,,Minimax AI,Random AI,1,7,724.9921221733093,0.5579659938812256
Tic-Tac-Toe,56,,Minimax AI,Random AI,1,7,258.28491020202637,0.2861289978027344
Tic-Tac-Toe,57,,Minimax AI,Random AI,1,5,250.112637758255,0.3423764705657959
Tic-Tac-Toe,53,,Minimax AI,Random AI,1,7,405.05570363998413,0.39495110511779785
Tic-Tac-Toe,42,,Minimax AI,Random AI,1,7,795.1488027572632,1.072643756866455
Tic-Tac-Toe,60,,Minimax AI,Random AI,1,9,304.66853642463684,0.07573699951171875
Tic-Tac-Toe,61,,Minimax AI,Random AI,1,7,296.15691113471985,0.1223900318145752
Tic-Tac-Toe,49,,Minimax AI,Random AI,1,7,624.2666280269623,0.39176011085510254
Tic-Tac-Toe,50,,Minimax AI,Random AI,1,7,619.712543964386,0.19794201850891113
Tic-Tac-Toe,63,,Minimax AI,Random AI,1,9,300.8381464481354,0.18903374671936035
Tic-Tac-Toe,64,,Minimax AI,Random AI,1,5,305.89285802841187,0.30960512161254883
Tic-Tac-Toe,41,,Minimax AI,Random AI,1,7,1013.2610328197479,0.48723649978637695
Tic-Tac-Toe,52,,Minimax AI,Random AI,1,5,717.0938334465027,0.2248983383178711
Tic-Tac-Toe,67,,Minimax AI,Random AI,1,7,254.94923949241638,0.2633249759674072
Tic-Tac-Toe,68,,Minimax AI,Random AI,1,5,253.09489679336548,0.46453213691711426
Tic-Tac-Toe,47,,Minimax AI,Random AI,1,9,988.1531755924225,1.3485362529754639
Tic-Tac-Toe,62,,Minimax AI,Random AI,1,7,583.56849193573,0.9545490741729736
Tic-Tac-Toe,55,,Minimax AI,Random AI,1,9,829.7573707103729,3.7638845443725586
Tic-Tac-Toe,58,,Minimax AI,Random AI,1,5,711.6572346687317,2.692645788192749
Tic-Tac-Toe,59,,Minimax AI,Random AI,1,7,705.0506665706635,0.3328120708465576
Tic-Tac-Toe,71,,Minimax AI,Random AI,1,5,257.8150637149811,2.1977245807647705
Tic-Tac-Toe,43,,Minimax AI,Random AI,0,9,1155.9972665309906,2.532315492630005
Tic-Tac-Toe,72,,Minimax AI,Random AI,1,9,268.6809437274933,0.6435191631317139
Tic-Tac-Toe,65,,Minimax AI,Random AI,1,7,514.5635378360748,0.1752946376800537
Tic-Tac-Toe,75,,Minimax AI,Random AI,1,7,204.50198435783386,0.21767973899841309
Tic-Tac-Toe,76,,Minimax AI,Random AI,1,5,238.93610000610352,0.6929111480712891
Tic-Tac-Toe,82,,Minimax AI,Random AI,1,7,273.633802652359,0.12842702865600586
Tic-Tac-Toe,84,,Minimax AI,Random AI,1,5,279.2378590106964,0.2600533962249756
Tic-Tac-Toe,86,,Minimax AI,Random AI,1,7,228.56260776519775,0.21419858932495117
Tic-Tac-Toe,87,,Minimax AI,Random AI,1,7,202.8772144317627,0.05742979049682617
Tic-Tac-Toe,66,,Minimax AI,Random AI,1,7,805.6918268203735,0.13286066055297852
Tic-Tac-Toe,85,,Minimax AI,Random AI,1,5,373.951043844223,0.12397146224975586
Tic-Tac-Toe,78,,Minimax AI,Random AI,1,5,472.192750453949,0.24706149101257324
Tic-Tac-Toe,90,,Minimax AI,Random AI,1,9,224.08370161056519,0.2798008918762207
Tic-Tac-Toe,88,,Minimax AI,Random AI,1,9,261.8872811794281,0.49201321601867676
Tic-Tac-Toe,69,,Minimax AI,Random AI,1,9,908.8767807483673,0.3455214500427246
Tic-Tac-Toe,70,,Minimax AI,Random AI,1,9,914.3191993236542,0.3699960708618164
Tic-Tac-Toe,89,,Minimax AI,Random AI,1,5,312.93074655532837,0.5262835025787354
Tic-Tac-Toe,91,,Minimax AI,Random AI,1,7,300.8934860229492,0.5907845497131348
Tic-Tac-Toe,81,,Minimax AI,Random AI,1,7,672.1705753803253,0.10875439643859863
Tic-Tac-Toe,80,,Minimax AI,Random AI,1,7,694.3030285835266,1.0985994338989258
Tic-Tac-Toe,93,,Minimax AI,Random AI,1,9,322.5464346408844,0.20821022987365723
Tic-Tac-Toe,74,,Minimax AI,Random AI,1,5,928.7234373092651,0.23600077629089355
Tic-Tac-Toe,95,,Minimax AI,Random AI,1,7,285.0601634979248,0.380267858505249
Tic-Tac-Toe,79,,Minimax AI,Random AI,1,7,851.5519134998322,0.08307027816772461
Tic-Tac-Toe,73,,Minimax AI,Random AI,1,5,1041.0718026161194,0.06578469276428223
Tic-Tac-Toe,77,,Minimax AI,Random AI,1,5,958.922518491745,0.10180234909057617
Tic-Tac-Toe,96,,Minimax AI,Random AI,1,7,334.6439836025238,0.3774223327636719
Tic-Tac-Toe,100,,Minimax AI,Random AI,1,5,253.56265997886658,0.14118123054504395
Tic-Tac-Toe,94,,Minimax AI,Random AI,1,5,459.9794521331787,0.04351520538330078
Tic-Tac-Toe,99,,Minimax AI,Random AI,1,9,304.1680610179901,0.5771751403808594
Tic-Tac-Toe,103,,Minimax AI,Random AI,1,7,267.3812139034271,0.319136381149292
Tic-Tac-Toe,111,,Minimax AI,Random AI,1,7,190.4234607219696,0.33121299743652344
Tic-Tac-Toe,97,,Minimax AI,Random AI,1,7,545.0094449520111,0.21633458137512207
Tic-Tac-Toe,98,,Minimax AI,Random AI,1,7,541.5913424491882,0.30366945266723633
Tic-Tac-Toe,105,,Minimax AI,Random AI,1,5,392.9833767414093,0.01567864418029785
Tic-Tac-Toe,109,,Minimax AI,Random AI,1,9,349.0865511894226,0.15444087982177734
Tic-Tac-Toe,92,,Minimax AI,Random AI,1,5,840.3133370876312,0.03104376792907715
Tic-Tac-Toe,110,,Minimax AI,Random AI,1,9,383.23829340934753,0.11022496223449707
Tic-Tac-Toe,112,,Minimax AI,Random AI,1,5,345.3429718017578,0.14955782890319824
Tic-Tac-Toe,83,,Minimax AI,Random AI,1,9,1256.2712614536285,2.1186399459838867
Tic-Tac-Toe,101,,Minimax AI,Random AI,1,9,715.4878261089325,2.833350419998169
Tic-Tac-Toe,102,,Minimax AI,Random AI,1,5,705.4303984642029,2.5264225006103516
Tic-Tac-Toe,117,,Minimax AI,Random AI,0,9,194.45062923431396,0.5361800193786621
Tic-Tac-Toe,118,,Minimax AI,Random AI,1,7,209.83913826942444,0.09413719177246094
Tic-Tac-Toe,113,,Minimax AI,Random AI,1,5,458.71071696281433,0.11277413368225098
Tic-Tac-Toe,120,,Minimax AI,Random AI,1,9,219.48463344573975,0.5557880401611328
Tic-Tac-Toe,121,,Minimax AI,Random AI,1,9,259.8466086387634,0.16066312789916992
Tic-Tac-Toe,125,,Minimax AI,Random AI,1,7,213.66514801979065,0.3630828857421875
Tic-Tac-Toe,104,,Minimax AI,Random AI,1,5,947.901816368103,2.0991106033325195
Tic-Tac-Toe,126,,Minimax AI,Random AI,1,5,278.36922097206116,0.0
Tic-Tac-Toe,116,,Minimax AI,Random AI,1,7,602.12659740448,0.17139244079589844
Tic-Tac-Toe,115,,Minimax AI,Random AI,1,7,612.3806231021881,0.18200898170471191
Tic-Tac-Toe,128,,Minimax AI,Random AI,1,5,238.52899432182312,0.3723766803741455
Tic-Tac-Toe,129,,Minimax AI,Random AI,1,9,254.79268836975098,0.17208528518676758
Tic-Tac-Toe,108,,Minimax AI,Random AI,1,7,946.6862053871155,1.5315077304840088
Tic-Tac-Toe,114,,Minimax AI,Random AI,1,7,754.6833508014679,0.24915218353271484
Tic-Tac-Toe,106,,Minimax AI,Random AI,1,7,1051.0403361320496,0.21201491355895996
Tic-Tac-Toe,123,,Minimax AI,Random AI,1,7,510.206426858902,1.6102709770202637
Tic-Tac-Toe,130,,Minimax AI,Random AI,1,5,281.55668544769287,1.2049281597137451
Tic-Tac-Toe,107,,Minimax AI,Random AI,1,9,1064.705786705017,0.8601799011230469
Tic-Tac-Toe,124,,Minimax AI,Random AI,1,7,574.4206712245941,0.3896958827972412
Tic-Tac-Toe,135,,Minimax AI,Random AI,1,5,283.03380513191223,0.016071319580078125
Tic-Tac-Toe,132,,Minimax AI,Random AI,1,7,296.51648902893066,0.3044092655181885
Tic-Tac-Toe,119,,Minimax AI,Random AI,1,7,779.9534764289856,2.343515634536743
Tic-Tac-Toe,127,,Minimax AI,Random AI,1,9,556.5603857040405,2.820617437362671
Tic-Tac-Toe,136,,Minimax AI,Random AI,1,7,317.92902994155884,0.19477581977844238
Tic-Tac-Toe,141,,Minimax AI,Random AI,1,7,224.29640984535217,1.3132987022399902
Tic-Tac-Toe,144,,Minimax AI,Random AI,0,9,223.1629819869995,0.13931941986083984
Tic-Tac-Toe,145,,Minimax AI,Random AI,1,7,260.3595218658447,0.3202555179595947
Tic-Tac-Toe,122,,Minimax AI,Random AI,1,7,1048.2656016349792,0.9540412425994873
Tic-Tac-Toe,131,,Minimax AI,Random AI,1,5,656.3980820178986,0.38257479667663574
Tic-Tac-Toe,139,,Minimax AI,Random AI,1,9,521.0717031955719,1.4326894283294678
Tic-Tac-Toe,149,,Minimax AI,Random AI,1,5,303.16462874412537,0.02704453468322754
Tic-Tac-Toe,148,,Minimax AI,Random AI,1,7,336.55843782424927,0.347491979598999
Tic-Tac-Toe,133,,Minimax AI,Random AI,1,7,765.2487142086029,0.8987953662872314
Tic-Tac-Toe,150,,Minimax AI,Random AI,1,7,258.64273715019226,0.4431648254394531
Tic-Tac-Toe,134,,Minimax AI,Random AI,1,7,791.232861995697,2.8950183391571045
Tic-Tac-Toe,140,,Minimax AI,Random AI,1,7,656.9161591529846,1.3821320533752441
Tic-Tac-Toe,147,,Minimax AI,Random AI,1,5,550.5640070438385,0.5841464996337891
Tic-Tac-Toe,151,,Minimax AI,Random AI,1,9,329.3094234466553,0.43500852584838867
Tic-Tac-Toe,138,,Minimax AI,Random AI,1,7,776.2217638492584,0.423598051071167
Tic-Tac-Toe,143,,Minimax AI,Random AI,1,7,665.5435938835144,0.6341712474822998
Tic-Tac-Toe,137,,Minimax AI,Random AI,1,7,847.6689083576202,1.416731834411621
Tic-Tac-Toe,155,,Minimax AI,Random AI,1,7,257.3366253376007,0.5564675331115723
Tic-Tac-Toe,156,,Minimax AI,Random AI,1,5,334.07344484329224,0.11263537406921387
Tic-Tac-Toe,158,,Minimax AI,Random AI,1,7,304.9537923336029,0.043797969818115234
Tic-Tac-Toe,146,,Minimax AI,Random AI,1,7,773.3543112277985,0.6008954048156738
Tic-Tac-Toe,162,,Minimax AI,Random AI,1,5,280.8494656085968,0.23693418502807617
Tic-Tac-Toe,142,,Minimax AI,Random AI,1,7,988.1867122650146,0.31299614906311035
Tic-Tac-Toe,166,,Minimax AI,Random AI,1,7,238.89432764053345,0.5080573558807373
Tic-Tac-Toe,167,,Minimax AI,Random AI,1,7,190.69288301467896,0.0
Tic-Tac-Toe,161,,Minimax AI,Random AI,0,9,427.74949741363525,0.30124998092651367
Tic-Tac-Toe,168,,Minimax AI,Random AI,1,7,226.0310664176941,0.9169855117797852
Tic-Tac-Toe,163,,Minimax AI,Random AI,1,7,438.87950015068054,0.4595332145690918
Tic-Tac-Toe,159,,Minimax AI,Random AI,0,9,564.5850868225098,0.6108825206756592
Tic-Tac-Toe,157,,Minimax AI,Random AI,1,9,596.0644462108612,0.31764817237854004
Tic-Tac-Toe,170,,Minimax AI,Random AI,1,5,317.0182309150696,0.58162522315979
Tic-Tac-Toe,174,,Minimax AI,Random AI,1,5,192.41442131996155,0.16952013969421387
Tic-Tac-Toe,153,,Minimax AI,Random AI,1,7,859.3367335796356,0.7241978645324707
Tic-Tac-Toe,176,,Minimax AI,Random AI,1,7,196.31944584846497,0.37406373023986816
Tic-Tac-Toe,154,,Minimax AI,Random AI,1,9,956.6318407058716,0.6462633609771729
Tic-Tac-Toe,160,,Minimax AI,Random AI,1,5,820.2188220024109,0.07911348342895508
Tic-Tac-Toe,172,,Minimax AI,Random AI,1,5,452.23967123031616,0.03179931640625
Tic-Tac-Toe,173,,Minimax AI,Random AI,1,7,435.5920023918152,0.3473968505859375
Tic-Tac-Toe,175,,Minimax AI,Random AI,1,5,428.9034833908081,0.39946556091308594
Tic-Tac-Toe,164,,Minimax AI,Random AI,1,7,838.8897883892059,0.6448180675506592
Tic-Tac-Toe,152,,Minimax AI,Random AI,1,7,1166.2051935195923,1.5205450057983398
Tic-Tac-Toe,179,,Minimax AI,Random AI,1,5,338.2026381492615,0.23635601997375488
Tic-Tac-Toe,180,,Minimax AI,Random AI,1,7,410.70136857032776,1.0714964866638184
Tic-Tac-Toe,185,,Minimax AI,Random AI,1,7,265.3184473514557,1.4761395454406738
Tic-Tac-Toe,165,,Minimax AI,Random AI,1,7,986.213401556015,1.6486921310424805
Tic-Tac-Toe,169,,Minimax AI,Random AI,1,7,854.2054538726807,1.5095653533935547
Tic-Tac-Toe,186,,Minimax AI,Random AI,1,7,288.4485275745392,0.08262252807617188
Tic-Tac-Toe,187,,Minimax AI,Random AI,1,7,258.81174087524414,0.0
Tic-Tac-Toe,171,,Minimax AI,Random AI,1,5,893.893949508667,0.01579451560974121
Tic-Tac-Toe,181,,Minimax AI,Random AI,1,7,587.8332207202911,0.3709290027618408
Tic-Tac-Toe,183,,Minimax AI,Random AI,1,5,459.97400283813477,0.015866518020629883
Tic-Tac-Toe,178,,Minimax AI,Random AI,1,7,758.5490915775299,0.3575608730316162
Tic-Tac-Toe,177,,Minimax AI,Random AI,1,5,769.8106322288513,0.24013972282409668
Tic-Tac-Toe,182,,Minimax AI,Random AI,1,7,624.3707187175751,0.24138140678405762
Tic-Tac-Toe,190,,Minimax AI,Random AI,1,5,363.504821062088,0.23411870002746582
Tic-Tac-Toe,192,,Minimax AI,Random AI,1,5,275.57384967803955,0.017737150192260742
Tic-Tac-Toe,196,,Minimax AI,Random AI,1,7,273.10443329811096,0.23950505256652832
Tic-Tac-Toe,195,,Minimax AI,Random AI,1,7,306.59344959259033,0.08684396743774414
Tic-Tac-Toe,184,,Minimax AI,Random AI,1,7,624.6663236618042,0.5219066143035889
Tic-Tac-Toe,191,,Minimax AI,Random AI,1,7,405.3471667766571,0.2873094081878662
Tic-Tac-Toe,188,,Minimax AI,Random AI,1,5,570.5735278129578,0.06630754470825195
Tic-Tac-Toe,189,,Minimax AI,Random AI,1,7,588.7927207946777,0.2957572937011719
Tic-Tac-Toe,200,,Minimax AI,Random AI,1,7,287.3766345977783,0.06315279006958008
Tic-Tac-Toe,194,,Minimax AI,Random AI,1,7,470.08127331733704,0.42073702812194824
Tic-Tac-Toe,193,,Minimax AI,Random AI,1,5,476.20006680488586,0.06219029426574707
Tic-Tac-Toe,198,,Minimax AI,Random AI,0,9,330.85631370544434,0.07288455963134766
Tic-Tac-Toe,197,,Minimax AI,Random AI,1,7,340.4154760837555,0.037749290466308594
Tic-Tac-Toe,199,,Minimax AI,Random AI,1,7,318.7020471096039,0.014117717742919922
Tic-Tac-Toe,5,,Random AI,Random AI,1,5,0.006220340728759766,0.006400585174560547
Tic-Tac-Toe,8,,Random AI,Random AI,1,5,0.005314350128173828,0.007806301116943359
Tic-Tac-Toe,4,,Random AI,Random AI,1,7,0.008349180221557617,0.006379127502441406
Tic-Tac-Toe,1,,Random AI,Random AI,1,9,0.008771896362304688,0.00946044921875
Tic-Tac-Toe,6,,Random AI,Random AI,1,7,0.011096477508544922,0.004913330078125
Tic-Tac-Toe,11,,Random AI,Random AI,-1,6,0.009537220001220703,0.007490873336791992
Tic-Tac-Toe,2,,Random AI,Random AI,0,9,0.00877237319946289,0.012706995010375977
Tic-Tac-Toe,3,,Random AI,Random AI,1,9,0.010965585708618164,0.00963735580444336
Tic-Tac-Toe,9,,Random AI,Random AI,1,7,0.011268854141235352,0.007516384124755859
Tic-Tac-Toe,15,,Random AI,Random AI,1,7,0.012345075607299805,0.006125688552856445
Tic-Tac-Toe,12,,Random AI,Random AI,-1,8,0.009386539459228516,0.009383440017700195
Tic-Tac-Toe,13,,Random AI,Random AI,-1,8,0.013032197952270508,0.007477998733520508
Tic-Tac-Toe,10,,Random AI,Random AI,1,9,0.010830402374267578,0.01172018051147461
Tic-Tac-Toe,14,,Random AI,Random AI,1,9,0.01364755630493164,0.009355545043945312
Tic-Tac-Toe,17,,Random AI,Random AI,1,5,0.008370399475097656,0.004160165786743164
Tic-Tac-Toe,16,,Random AI,Random AI,1,9,0.013484001159667969,0.009011507034301758
Tic-Tac-Toe,7,,Random AI,Random AI,1,9,0.017161130905151367,0.009506940841674805
Tic-Tac-Toe,22,,Random AI,Random AI,1,5,0.00876474380493164,0.003941059112548828
Tic-Tac-Toe,18,,Random AI,Random AI,1,7,0.00992131233215332,0.007092952728271484
Tic-Tac-Toe,19,,Random AI,Random AI,1,7,0.012459993362426758,0.005578517913818359
Tic-Tac-Toe,23,,Random AI,Random AI,-1,6,0.00785064697265625,0.007650852203369141
Tic-Tac-Toe,24,,Random AI,Random AI,-1,6,0.008121252059936523,0.006627798080444336
Tic-Tac-Toe,20,,Random AI,Random AI,-1,8,0.007793426513671875,0.01178598403930664
Tic-Tac-Toe,21,,Random AI,Random AI,-1,8,0.00879049301147461,0.009550333023071289
Tic-Tac-Toe,31,,Random AI,Random AI,1,5,0.005757331848144531,0.003930807113647461
Tic-Tac-Toe,28,,Random AI,Random AI,1,7,0.012228012084960938,0.0053806304931640625
Tic-Tac-Toe,25,,Random AI,Random AI,0,9,0.015128374099731445,0.005593299865722656
Tic-Tac-Toe,35,,Random AI,Random AI,1,5,0.004740238189697266,0.00792241096496582
Tic-Tac-Toe,26,,Random AI,Random AI,1,9,0.008980512619018555,0.012763738632202148
Tic-Tac-Toe,27,,Random AI,Random AI,1,9,0.0076520442962646484,0.014061927795410156
Tic-Tac-Toe,32,,Random AI,Random AI,-1,8,0.005708932876586914,0.014019489288330078
Tic-Tac-Toe,29,,Random AI,Random AI,1,9,0.014772653579711914,0.006457328796386719
Tic-Tac-Toe,34,,Random AI,Random AI,1,7,0.008866548538208008,0.005805015563964844
Tic-Tac-Toe,30,,Random AI,Random AI,1,9,0.016437053680419922,0.005989551544189453
Tic-Tac-Toe,33,,Random AI,Random AI,0,9,0.009591341018676758,0.011246681213378906
Tic-Tac-Toe,41,,Random AI,Random AI,1,5,0.0044972896575927734,0.010182380676269531
Tic-Tac-Toe,40,,Random AI,Random AI,1,7,0.007348537445068359,0.01011514663696289
Tic-Tac-Toe,43,,Random AI,Random AI,1,5,0.007201671600341797,0.004289388656616211
Tic-Tac-Toe,36,,Random AI,Random AI,0,9,0.011981725692749023,0.009760856628417969
Tic-Tac-Toe,38,,Random AI,Random AI,1,9,0.01260995864868164,0.008345603942871094
Tic-Tac-Toe,37,,Random AI,Random AI,0,9,0.01246333122253418,0.008492231369018555
Tic-Tac-Toe,39,,Random AI,Random AI,1,9,0.007317066192626953,0.012807607650756836
Tic-Tac-Toe,42,,Random AI,Random AI,1,7,0.007348537445068359,0.006943225860595703
Tic-Tac-Toe,51,,Random AI,Random AI,-1,6,0.0049343109130859375,0.00861215591430664
Tic-Tac-Toe,49,,Random AI,Random AI,1,7,0.007436990737915039,0.010264396667480469
Tic-Tac-Toe,44,,Random AI,Random AI,1,9,0.0091094970703125,0.010812997817993164
Tic-Tac-Toe,47,,Random AI,Random AI,1,9,0.012185335159301758,0.0073583126068115234
Tic-Tac-Toe,45,,Random AI,Random AI,1,9,0.013779640197753906,0.008448362350463867
Tic-Tac-Toe,46,,Random AI,Random AI,1,9,0.013786792755126953,0.007436990737915039
Tic-Tac-Toe,50,,Random AI,Random AI,-1,8,0.008199691772460938,0.009818553924560547
Tic-Tac-Toe,48,,Random AI,Random AI,-1,8,0.01276707649230957,0.006447792053222656
Tic-Tac-Toe,54,,Random AI,Random AI,1,7,0.011142492294311523,0.004461526870727539
Tic-Tac-Toe,55,,Random AI,Random AI,1,7,0.010991096496582031,0.0052814483642578125
Tic-Tac-Toe,52,,Random AI,Random AI,1,9,0.012129545211791992,0.009785175323486328
Tic-Tac-Toe,58,,Random AI,Random AI,-1,6,0.005822181701660156,0.01064753532409668
Tic-Tac-Toe,53,,Random AI,Random AI,1,9,0.008016824722290039,0.0106201171875
Tic-Tac-Toe,57,,Random AI,Random AI,1,7,0.007830142974853516,0.010042905807495117
Tic-Tac-Toe,59,,Random AI,Random AI,1,7,0.007830142974853516,0.01064753532409668
Tic-Tac-Toe,62,,Random AI,Random AI,1,5,0.0072650909423828125,0.005663871765136719
Tic-Tac-Toe,56,,Random AI,Random AI,1,9,0.010199785232543945,0.01253509521484375
Tic-Tac-Toe,63,,Random AI,Random AI,1,5,0.007711172103881836,0.005892753601074219
Tic-Tac-Toe,60,,Random AI,Random AI,-1,8,0.010882377624511719,0.007787466049194336
Tic-Tac-Toe,64,,Random AI,Random AI,1,7,0.008966684341430664,0.007744789123535156
Tic-Tac-Toe,66,,Random AI,Random AI,1,7,0.010838747024536133,0.006684541702270508
Tic-Tac-Toe,70,,Random AI,Random AI,1,5,0.00600123405456543,0.005187034606933594
Tic-Tac-Toe,61,,Random AI,Random AI,1,9,0.010030746459960938,0.010010242462158203
Tic-Tac-Toe,68,,Random AI,Random AI,-1,6,0.006560564041137695,0.008471012115478516
Tic-Tac-Toe,74,,Random AI,Random AI,1,5,0.008414506912231445,0.0034351348876953125
